 .22,-.821, .2598
 .1916,-.715, .15
 .1812,-.6761, 0
 .1916,-.715,-.15
 .22,-.821,-.2598
 .2588,-.9659,-.3
 .2976,-1.1108,-.2598
 .3261,-1.2169,-.15
 0,-1.3, 0
 0,-1.2598, .15
 0,-1.15, .2598
 0,-1, .3
 0,-.85, .2598
 0,-.7402, .15
 0,-.7, 0
 0,-.7402,-.15
 0,-.85,-.2598
 0,-1,-.3
 0,-1.15,-.2598
 0,-1.2598,-.15
-.3365,-1.2557, 0
-.3261,-1.2169, .15
-.2976,-1.1108, .2598
-.2588,-.9659, .3
-.22,-.821, .2598
-.1916,-.715, .15
-.1812,-.6761, 0
-.1916,-.715,-.15
-.22,-.821,-.2598
-.2588,-.9659,-.3
-.2976,-1.1108,-.2598
-.3261,-1.2169,-.15
-.65,-1.1258, 0
-.6299,-1.091, .15
-.575,-.9959, .2598
-.5,-.866, .3
-.425,-.7361, .2598
-.3701,-.641, .15
-.35,-.6062, 0
-.3701,-.641,-.15
-.425,-.7361,-.2598
-.5,-.866,-.3
-.575,-.9959,-.2598
-.6299,-1.091,-.15
-.9192,-.9192, 0
-.8908,-.8908, .15
-.8132,-.8132, .2598
-.7071,-.7071, .3
-.601,-.601, .2598
-.5234,-.5234, .15
-.495,-.495, 0
-.5234,-.5234,-.15
-.601,-.601,-.2598
-.7071,-.7071,-.3
-.8132,-.8132,-.2598
-.8908,-.8908,-.15
-1.1258,-.65, 0
-1.091,-.6299, .15
-.9959,-.575, .2598
-.866,-.5, .3
-.7361,-.425, .2598
-.641,-.3701, .15
-.6062,-.35, 0
-.641,-.3701,-.15
-.7361,-.425,-.2598
-.866,-.5,-.3
-.9959,-.575,-.2598
-1.091,-.6299,-.15
-1.2557,-.3365, 0
-1.2169,-.3261, .15
-1.1108,-.2976, .2598
-.9659,-.2588, .3
-.821,-.22, .2598
-.715,-.1916, .15
-.6761,-.1812, 0
-.715,-.1916,-.15
-.821,-.22,-.2598
-.9659,-.2588,-.3
-1.1108,-.2976,-.2598
-1.2169,-.3261,-.15
-1.3, 0, 0
-1.2598, 0, .15
-1.15, 0, .2598
-1, 0, .3
-.85, 0, .2598
-.7402, 0, .15
-.7, 0, 0
-.7402, 0,-.15
-.85, 0,-.2598
-1, 0,-.3
-1.15, 0,-.2598
-1.2598, 0,-.15
-1.2557, .3365, 0
-1.2169, .3261, .15
-1.1108, .2976, .2598
-.9659, .2588, .3
-.821, .22, .2598
-.715, .1916, .15
-.6761, .1812, 0
-.715, .1916,-.15
-.821, .22,-.2598
-.9659, .2588,-.3
-1.1108, .2976,-.2598
-1.2169, .3261,-.15
-1.1258, .65, 0
-1.091, .6299, .15
-.9959, .575, .2598
-.866, .5, .3
-.7361, .425, .2598
-.641, .3701, .15
-.6062, .35, 0
-.641, .3701,-.15
-.7361, .425,-.2598
-.866, .5,-.3
-.9959, .575,-.2598
-1.091, .6299,-.15
-.9192, .9192, 0
-.8908, .8908, .15
-.8132, .8132, .2598
-.7071, .7071, .3
-.601, .601, .2598
-.5234, .5234, .15
-.495, .495, 0
-.5234, .5234,-.15
-.601, .601,-.2598
-.7071, .7071,-.3
-.8132, .8132,-.2598
-.8908, .8908,-.15
-.65, 1.1258, 0
-.6299, 1.091, .15
-.575, .9959, .2598
-.5, .866, .3
-.425, .7361, .2598
-.3701, .641, .15
-.35, .6062, 0
-.3701, .641,-.15
-.425, .7361,-.2598
-.5, .866,-.3
-.575, .9959,-.2598
-.6299, 1.091,-.15
-.3365, 1.2557, 0
-.3261, 1.2169, .15
-.2976, 1.1108, .2598
-.2588, .9659, .3
-.22, .821, .2598
-.1916, .715, .15
-.1812, .6761, 0
-.1916, .715,-.15
-.22, .821,-.2598
-.2588, .9659,-.3
-.2976, 1.1108,-.2598
-.3261, 1.2169,-.15
 0, 0
 .0833, 0
 .1667, 0
 .25, 0
 .3333, 0
 .4167, 0
 .5, 0
 .5833, 0
 .6667, 0
 .75, 0
 .8333, 0
 .9167, 0
 1, 0
 0, .0417
 .0833, .0417
 .1667, .0417
 .25, .0417
 .3333, .0417
 .4167, .0417
 .5, .0417
 .5833, .0417
 .6667, .0417
 .75, .0417
 .8333, .0417
 .9167, .0417
 1, .0417
 0, .0833
 .0833, .0833
 .1667, .0833
 .25, .0833
 .3333, .0833
 .4167, .0833
 .5, .0833
 .5833, .0833
 .6667, .0833
 .75, .0833
 .8333, .0833
 .9167, .0833
 1, .0833
 0, .125
 .0833, .125
 .1667, .125
 .25, .125
 .3333, .125
 .4167, .125
 .5, .125
 .5833, .125
 .6667, .125
 .75, .125
 .8333, .125
 .9167, .125
 1, .125
 0, .1667
 .0833, .1667
 .1667, .1667
 .25, .1667
 .3333, .1667
 .4167, .1667
 .5, .1667
 .5833, .1667
 .6667, .1667
 .75, .1667
 .8333, .1667
 .9167, .1667
 1, .1667
 0, .2083
 .0833, .2083
 .1667, .2083
 .25, .2083
 .3333, .2083
 .4167, .2083
 .5, .2083
 .5833, .2083
 .6667, .2083
 .75, .2083
 .8333, .2083
 .9167, .2083
 1, .2083
 0, .25
 .0833, .25
 .1667, .25
 .25, .25
 .3333, .25
 .4167, .25
 .5, .25
 .5833, .25
 .6667, .25
 .75, .25
 .8333, .25
 .9167, .25
 1, .25
 0, .2917
 .0833, .2917
 .1667, .2917
 .25, .2917
 .3333, .2917
 .4167, .2917
 .5, .2917
 .5833, .2917
 .6667, .2917
 .75, .2917
 .8333, .2917
 .9167, .2917
 1, .2917
 0, .3333
 .0833, .3333
 .1667, .3333
 .25, .3333
 .3333, .3333
 .4167, .3333
 .5, .3333
 .5833, .3333
 .6667, .3333
 .75, .3333
 .8333, .3333
 .9167, .3333
 1, .3333
 0, .375
 .0833, .375
 .1667, .375
 .25, .375
 .3333, .375
 .4167, .375
 .5, .375
 .5833, .375
 .6667, .375
 .75, .375
 .8333, .375
 .9167, .375
 1, .375
 0, .4167
 .0833, .4167
 .1667, .4167
 .25, .4167
 .3333, .4167
 .4167, .4167
 .5, .4167
 .5833, .4167
 .6667, .4167
 .75, .4167
 .8333, .4167
 .9167, .4167
 1, .4167
 0, .4583
 .0833, .4583
 .1667, .4583
 .25, .4583
 .3333, .4583
 .4167, .4583
 .5, .4583
 .5833, .4583
 .6667, .4583
 .75, .4583
 .8333, .4583
 .9167, .4583
 1, .4583
 0, .5
 .0833, .5
 .1667, .5
 .25, .5
 .3333, .5
 .4167, .5
 .5, .5
 .5833, .5
 .6667, .5
 .75, .5
 .8333, .5
 .9167, .5
 1, .5
 0, .5417
 .0833, .5417
 .1667, .5417
 .25, .5417
 .3333, .5417
 .4167, .5417
 .5, .5417
 .5833, .5417
 .6667, .5417
 .75, .5417
 .8333, .5417
 .9167, .5417
 1, .5417
 0, .5833
 .0833, .5833
 .1667, .5833
 .25, .5833
 .3333, .5833
 .4167, .5833
 .5, .5833
 .5833, .5833
 .6667, .5833
 .75, .5833
 .8333, .5833
 .9167, .5833
 1, .5833
 0, .625
 .0833, .625
 .1667, .625
 .25, .625
 .3333, .625
 .4167, .625
 .5, .625
 .5833, .625
 .6667, .625
 .75, .625
 .8333, .625
 .9167, .625
 1, .625
 0, .6667
 .0833, .6667
 .1667, .6667
 .25, .6667
 .3333, .6667
 .4167, .6667
 .5, .6667
 .5833, .6667
 .6667, .6667
 .75, .6667
 .8333, .6667
 .9167, .6667
 1, .6667
 0, .7083
 .0833, .7083
 .1667, .7083
 .25, .7083
 .3333, .7083
 .4167, .7083
 .5, .7083
 .5833, .7083
 .6667, .7083
 .75, .7083
 .8333, .7083
 .9167, .7083
 1, .7083
 0, .75
 .0833, .75
 .1667, .75
 .25, .75
 .3333, .75
 .4167, .75
 .5, .75
 .5833, .75
 .6667, .75
 .75, .75
 .8333, .75
 .9167, .75
 1, .75
 0, .7917
 .0833, .7917
 .1667, .7917
 .25, .7917
 .3333, .7917
 .4167, .7917
 .5, .7917
 .5833, .7917
 .6667, .7917
 .75, .7917
 .8333, .7917
 .9167, .7917
 1, .7917
 0, .8333
 .0833, .8333
 .1667, .8333
 .25, .8333
 .3333, .8333
 .4167, .8333
 .5, .8333
 .5833, .8333
 .6667, .8333
 .75, .8333
 .8333, .8333
 .9167, .8333
 1, .8333
 0, .875
 .0833, .875
 .1667, .875
 .25, .875
 .3333, .875
 .4167, .875
 .5, .875
 .5833, .875
 .6667, .875
 .75, .875
 .8333, .875
 .9167, .875
 1, .875
 0, .9167
 .0833, .9167
 .1667, .9167
 .25, .9167
 .3333, .9167
 .4167, .9167
 .5, .9167
 .5833, .9167
 .6667, .9167
 .75, .9167
 .8333, .9167
 .9167, .9167
 1, .9167
 0, .9583
 .0833, .9583
 .1667, .9583
 .25, .9583
 .3333, .9583
 .4167, .9583
 .5, .9583
 .5833, .9583
 .6667, .9583
 .75, .9583
 .8333, .9583
 .9167, .9583
 1, .9583
 0, 1
 .0833, 1
 .1667, 1
 .25, 1
 .3333, 1
 .4167, 1
 .5, 1
 .5833, 1
 .6667, 1
 .75, 1
 .8333, 1
 .9167, 1
 1, 1
1, 14, 13, 1, 15, 14
1, 2, 14, 1, 2, 15
2, 15, 14, 2, 16, 15
2, 3, 15, 2, 3, 16
3, 16, 15, 3, 17, 16
3, 4, 16, 3, 4, 17
4, 17, 16, 4, 18, 17
4, 5, 17, 4, 5, 18
5, 18, 17, 5, 19, 18
5, 6, 18, 5, 6, 19
6, 19, 18, 6, 20, 19
6, 7, 19, 6, 7, 20
7, 20, 19, 7, 21, 20
7, 8, 20, 7, 8, 21
8, 21, 20, 8, 22, 21
8, 9, 21, 8, 9, 22
9, 22, 21, 9, 23, 22
9, 10, 22, 9, 10, 23
10, 23, 22, 10, 24, 23
10, 11, 23, 10, 11, 24
11, 24, 23, 11, 25, 24
11, 12, 24, 11, 12, 25
12, 13, 24, 12, 26, 25
12, 1, 13, 12, 13, 26
13, 26, 25, 14, 28, 27
13, 14, 26, 14, 15, 28
14, 27, 26, 15, 29, 28
14, 15, 27, 15, 16, 29
15, 28, 27, 16, 30, 29
15, 16, 28, 16, 17, 30
16, 29, 28, 17, 31, 30
16, 17, 29, 17, 18, 31
17, 30, 29, 18, 32, 31
17, 18, 30, 18, 19, 32
18, 31, 30, 19, 33, 32
18, 19, 31, 19, 20, 33
19, 32, 31, 20, 34, 33
19, 20, 32, 20, 21, 34
20, 33, 32, 21, 35, 34
20, 21, 33, 21, 22, 35
21, 34, 33, 22, 36, 35
21, 22, 34, 22, 23, 36
22, 35, 34, 23, 37, 36
22, 23, 35, 23, 24, 37
23, 36, 35, 24, 38, 37
23, 24, 36, 24, 25, 38
24, 25, 36, 25, 39, 38
24, 13, 25, 25, 26, 39
25, 38, 37, 27, 41, 40
25, 26, 38, 27, 28, 41
26, 39, 38, 28, 42, 41
26, 27, 39, 28, 29, 42
27, 40, 39, 29, 43, 42
27, 28, 40, 29, 30, 43
28, 41, 40, 30, 44, 43
28, 29, 41, 30, 31, 44
29, 42, 41, 31, 45, 44
29, 30, 42, 31, 32, 45
30, 43, 42, 32, 46, 45
30, 31, 43, 32, 33, 46
31, 44, 43, 33, 47, 46
31, 32, 44, 33, 34, 47
32, 45, 44, 34, 48, 47
32, 33, 45, 34, 35, 48
33, 46, 45, 35, 49, 48
33, 34, 46, 35, 36, 49
34, 47, 46, 36, 50, 49
34, 35, 47, 36, 37, 50
35, 48, 47, 37, 51, 50
35, 36, 48, 37, 38, 51
36, 37, 48, 38, 52, 51
36, 25, 37, 38, 39, 52
37, 50, 49, 40, 54, 53
37, 38, 50, 40, 41, 54
38, 51, 50, 41, 55, 54
38, 39, 51, 41, 42, 55
39, 52, 51, 42, 56, 55
39, 40, 52, 42, 43, 56
40, 53, 52, 43, 57, 56
40, 41, 53, 43, 44, 57
41, 54, 53, 44, 58, 57
41, 42, 54, 44, 45, 58
42, 55, 54, 45, 59, 58
42, 43, 55, 45, 46, 59
43, 56, 55, 46, 60, 59
43, 44, 56, 46, 47, 60
44, 57, 56, 47, 61, 60
44, 45, 57, 47, 48, 61
45, 58, 57, 48, 62, 61
45, 46, 58, 48, 49, 62
46, 59, 58, 49, 63, 62
46, 47, 59, 49, 50, 63
47, 60, 59, 50, 64, 63
47, 48, 60, 50, 51, 64
48, 49, 60, 51, 65, 64
48, 37, 49, 51, 52, 65
49, 62, 61, 53, 67, 66
49, 50, 62, 53, 54, 67
50, 63, 62, 54, 68, 67
50, 51, 63, 54, 55, 68
51, 64, 63, 55, 69, 68
51, 52, 64, 55, 56, 69
52, 65, 64, 56, 70, 69
52, 53, 65, 56, 57, 70
53, 66, 65, 57, 71, 70
53, 54, 66, 57, 58, 71
54, 67, 66, 58, 72, 71
54, 55, 67, 58, 59, 72
55, 68, 67, 59, 73, 72
55, 56, 68, 59, 60, 73
56, 69, 68, 60, 74, 73
56, 57, 69, 60, 61, 74
57, 70, 69, 61, 75, 74
57, 58, 70, 61, 62, 75
58, 71, 70, 62, 76, 75
58, 59, 71, 62, 63, 76
59, 72, 71, 63, 77, 76
59, 60, 72, 63, 64, 77
60, 61, 72, 64, 78, 77
60, 49, 61, 64, 65, 78
61, 74, 73, 66, 80, 79
61, 62, 74, 66, 67, 80
62, 75, 74, 67, 81, 80
62, 63, 75, 67, 68, 81
63, 76, 75, 68, 82, 81
63, 64, 76, 68, 69, 82
64, 77, 76, 69, 83, 82
64, 65, 77, 69, 70, 83
65, 78, 77, 70, 84, 83
65, 66, 78, 70, 71, 84
66, 79, 78, 71, 85, 84
66, 67, 79, 71, 72, 85
67, 80, 79, 72, 86, 85
67, 68, 80, 72, 73, 86
68, 81, 80, 73, 87, 86
68, 69, 81, 73, 74, 87
69, 82, 81, 74, 88, 87
69, 70, 82, 74, 75, 88
70, 83, 82, 75, 89, 88
70, 71, 83, 75, 76, 89
71, 84, 83, 76, 90, 89
71, 72, 84, 76, 77, 90
72, 73, 84, 77, 91, 90
72, 61, 73, 77, 78, 91
73, 86, 85, 79, 93, 92
73, 74, 86, 79, 80, 93
74, 87, 86, 80, 94, 93
74, 75, 87, 80, 81, 94
75, 88, 87, 81, 95, 94
75, 76, 88, 81, 82, 95
76, 89, 88, 82, 96, 95
76, 77, 89, 82, 83, 96
77, 90, 89, 83, 97, 96
77, 78, 90, 83, 84, 97
78, 91, 90, 84, 98, 97
78, 79, 91, 84, 85, 98
79, 92, 91, 85, 99, 98
79, 80, 92, 85, 86, 99
80, 93, 92, 86, 100, 99
80, 81, 93, 86, 87, 100
81, 94, 93, 87, 101, 100
81, 82, 94, 87, 88, 101
82, 95, 94, 88, 102, 101
82, 83, 95, 88, 89, 102
83, 96, 95, 89, 103, 102
83, 84, 96, 89, 90, 103
84, 85, 96, 90, 104, 103
84, 73, 85, 90, 91, 104
85, 98, 97, 92, 106, 105
85, 86, 98, 92, 93, 106
86, 99, 98, 93, 107, 106
86, 87, 99, 93, 94, 107
87, 100, 99, 94, 108, 107
87, 88, 100, 94, 95, 108
88, 101, 100, 95, 109, 108
88, 89, 101, 95, 96, 109
89, 102, 101, 96, 110, 109
89, 90, 102, 96, 97, 110
90, 103, 102, 97, 111, 110
90, 91, 103, 97, 98, 111
91, 104, 103, 98, 112, 111
91, 92, 104, 98, 99, 112
92, 105, 104, 99, 113, 112
92, 93, 105, 99, 100, 113
93, 106, 105, 100, 114, 113
93, 94, 106, 100, 101, 114
94, 107, 106, 101, 115, 114
94, 95, 107, 101, 102, 115
95, 108, 107, 102, 116, 115
95, 96, 108, 102, 103, 116
96, 97, 108, 103, 117, 116
96, 85, 97, 103, 104, 117
97, 110, 109, 105, 119, 118
97, 98, 110, 105, 106, 119
98, 111, 110, 106, 120, 119
98, 99, 111, 106, 107, 120
99, 112, 111, 107, 121, 120
99, 100, 112, 107, 108, 121
100, 113, 112, 108, 122, 121
100, 101, 113, 108, 109, 122
101, 114, 113, 109, 123, 122
101, 102, 114, 109, 110, 123
102, 115, 114, 110, 124, 123
102, 103, 115, 110, 111, 124
103, 116, 115, 111, 125, 124
103, 104, 116, 111, 112, 125
104, 117, 116, 112, 126, 125
104, 105, 117, 112, 113, 126
105, 118, 117, 113, 127, 126
105, 106, 118, 113, 114, 127
106, 119, 118, 114, 128, 127
106, 107, 119, 114, 115, 128
107, 120, 119, 115, 129, 128
107, 108, 120, 115, 116, 129
108, 109, 120, 116, 130, 129
108, 97, 109, 116, 117, 130
109, 122, 121, 118, 132, 131
109, 110, 122, 118, 119, 132
110, 123, 122, 119, 133, 132
110, 111, 123, 119, 120, 133
111, 124, 123, 120, 134, 133
111, 112, 124, 120, 121, 134
112, 125, 124, 121, 135, 134
112, 113, 125, 121, 122, 135
113, 126, 125, 122, 136, 135
113, 114, 126, 122, 123, 136
114, 127, 126, 123, 137, 136
114, 115, 127, 123, 124, 137
115, 128, 127, 124, 138, 137
115, 116, 128, 124, 125, 138
116, 129, 128, 125, 139, 138
116, 117, 129, 125, 126, 139
117, 130, 129, 126, 140, 139
117, 118, 130, 126, 127, 140
118, 131, 130, 127, 141, 140
118, 119, 131, 127, 128, 141
119, 132, 131, 128, 142, 141
119, 120, 132, 128, 129, 142
120, 121, 132, 129, 143, 142
120, 109, 121, 129, 130, 143
121, 134, 133, 131, 145, 144
121, 122, 134, 131, 132, 145
122, 135, 134, 132, 146, 145
122, 123, 135, 132, 133, 146
123, 136, 135, 133, 147, 146
123, 124, 136, 133, 134, 147
124, 137, 136, 134, 148, 147
124, 125, 137, 134, 135, 148
125, 138, 137, 135, 149, 148
125, 126, 138, 135, 136, 149
126, 139, 138, 136, 150, 149
126, 127, 139, 136, 137, 150
127, 140, 139, 137, 151, 150
127, 128, 140, 137, 138, 151
128, 141, 140, 138, 152, 151
128, 129, 141, 138, 139, 152
129, 142, 141, 139, 153, 152
129, 130, 142, 139, 140, 153
130, 143, 142, 140, 154, 153
130, 131, 143, 140, 141, 154
131, 144, 143, 141, 155, 154
131, 132, 144, 141, 142, 155
132, 133, 144, 142, 156, 155
132, 121, 133, 142, 143, 156
133, 146, 145, 144, 158, 157
133, 134, 146, 144, 145, 158
134, 147, 146, 145, 159, 158
134, 135, 147, 145, 146, 159
135, 148, 147, 146, 160, 159
135, 136, 148, 146, 147, 160
136, 149, 148, 147, 161, 160
136, 137, 149, 147, 148, 161
137, 150, 149, 148, 162, 161
137, 138, 150, 148, 149, 162
138, 151, 150, 149, 163, 162
138, 139, 151, 149, 150, 163
139, 152, 151, 150, 164, 163
139, 140, 152, 150, 151, 164
140, 153, 152, 151, 165, 164
140, 141, 153, 151, 152, 165
141, 154, 153, 152, 166, 165
141, 142, 154, 152, 153, 166
142, 155, 154, 153, 167, 166
142, 143, 155, 153, 154, 167
143, 156, 155, 154, 168, 167
143, 144, 156, 154, 155, 168
144, 145, 156, 155, 169, 168
144, 133, 145, 155, 156, 169
145, 158, 157, 157, 171, 170
145, 146, 158, 157, 158, 171
146, 159, 158, 158, 172, 171
146, 147, 159, 158, 159, 172
147, 160, 159, 159, 173, 172
147, 148, 160, 159, 160, 173
148, 161, 160, 160, 174, 173
148, 149, 161, 160, 161, 174
149, 162, 161, 161, 175, 174
149, 150, 162, 161, 162, 175
150, 163, 162, 162, 176, 175
150, 151, 163, 162, 163, 176
151, 164, 163, 163, 177, 176
151, 152, 164, 163, 164, 177
152, 165, 164, 164, 178, 177
152, 153, 165, 164, 165, 178
153, 166, 165, 165, 179, 178
153, 154, 166, 165, 166, 179
154, 167, 166, 166, 180, 179
154, 155, 167, 166, 167, 180
155, 168, 167, 167, 181, 180
155, 156, 168, 167, 168, 181
156, 157, 168, 168, 182, 181
156, 145, 157, 168, 169, 182
157, 170, 169, 170, 184, 183
157, 158, 170, 170, 171, 184
158, 171, 170, 171, 185, 184
158, 159, 171, 171, 172, 185
159, 172, 171, 172, 186, 185
159, 160, 172, 172, 173, 186
160, 173, 172, 173, 187, 186
160, 161, 173, 173, 174, 187
161, 174, 173, 174, 188, 187
161, 162, 174, 174, 175, 188
162, 175, 174, 175, 189, 188
162, 163, 175, 175, 176, 189
163, 176, 175, 176, 190, 189
163, 164, 176, 176, 177, 190
164, 177, 176, 177, 191, 190
164, 165, 177, 177, 178, 191
165, 178, 177, 178, 192, 191
165, 166, 178, 178, 179, 192
166, 179, 178, 179, 193, 192
166, 167, 179, 179, 180, 193
167, 180, 179, 180, 194, 193
167, 168, 180, 180, 181, 194
168, 169, 180, 181, 195, 194
168, 157, 169, 181, 182, 195
169, 182, 181, 183, 197, 196
169, 170, 182, 183, 184, 197
170, 183, 182, 184, 198, 197
170, 171, 183, 184, 185, 198
171, 184, 183, 185, 199, 198
171, 172, 184, 185, 186, 199
172, 185, 184, 186, 200, 199
172, 173, 185, 186, 187, 200
173, 186, 185, 187, 201, 200
173, 174, 186, 187, 188, 201
174, 187, 186, 188, 202, 201
174, 175, 187, 188, 189, 202
175, 188, 187, 189, 203, 202
175, 176, 188, 189, 190, 203
176, 189, 188, 190, 204, 203
176, 177, 189, 190, 191, 204
177, 190, 189, 191, 205, 204
177, 178, 190, 191, 192, 205
178, 191, 190, 192, 206, 205
178, 179, 191, 192, 193, 206
179, 192, 191, 193, 207, 206
179, 180, 192, 193, 194, 207
180, 181, 192, 194, 208, 207
180, 169, 181, 194, 195, 208
181, 194, 193, 196, 210, 209
181, 182, 194, 196, 197, 210
182, 195, 194, 197, 211, 210
182, 183, 195, 197, 198, 211
183, 196, 195, 198, 212, 211
183, 184, 196, 198, 199, 212
184, 197, 196, 199, 213, 212
184, 185, 197, 199, 200, 213
185, 198, 197, 200, 214, 213
185, 186, 198, 200, 201, 214
186, 199, 198, 201, 215, 214
186, 187, 199, 201, 202, 215
187, 200, 199, 202, 216, 215
187, 188, 200, 202, 203, 216
188, 201, 200, 203, 217, 216
188, 189, 201, 203, 204, 217
189, 202, 201, 204, 218, 217
189, 190, 202, 204, 205, 218
190, 203, 202, 205, 219, 218
190, 191, 203, 205, 206, 219
191, 204, 203, 206, 220, 219
191, 192, 204, 206, 207, 220
192, 193, 204, 207, 221, 220
192, 181, 193, 207, 208, 221
193, 206, 205, 209, 223, 222
193, 194, 206, 209, 210, 223
194, 207, 206, 210, 224, 223
194, 195, 207, 210, 211, 224
195, 208, 207, 211, 225, 224
195, 196, 208, 211, 212, 225
196, 209, 208, 212, 226, 225
196, 197, 209, 212, 213, 226
197, 210, 209, 213, 227, 226
197, 198, 210, 213, 214, 227
198, 211, 210, 214, 228, 227
198, 199, 211, 214, 215, 228
199, 212, 211, 215, 229, 228
199, 200, 212, 215, 216, 229
200, 213, 212, 216, 230, 229
200, 201, 213, 216, 217, 230
201, 214, 213, 217, 231, 230
201, 202, 214, 217, 218, 231
202, 215, 214, 218, 232, 231
202, 203, 215, 218, 219, 232
203, 216, 215, 219, 233, 232
203, 204, 216, 219, 220, 233
204, 205, 216, 220, 234, 233
204, 193, 205, 220, 221, 234
205, 218, 217, 222, 236, 235
205, 206, 218, 222, 223, 236
206, 219, 218, 223, 237, 236
206, 207, 219, 223, 224, 237
207, 220, 219, 224, 238, 237
207, 208, 220, 224, 225, 238
208, 221, 220, 225, 239, 238
208, 209, 221, 225, 226, 239
209, 222, 221, 226, 240, 239
209, 210, 222, 226, 227, 240
210, 223, 222, 227, 241, 240
210, 211, 223, 227, 228, 241
211, 224, 223, 228, 242, 241
211, 212, 224, 228, 229, 242
212, 225, 224, 229, 243, 242
212, 213, 225, 229, 230, 243
213, 226, 225, 230, 244, 243
213, 214, 226, 230, 231, 244
214, 227, 226, 231, 245, 244
214, 215, 227, 231, 232, 245
215, 228, 227, 232, 246, 245
215, 216, 228, 232, 233, 246
216, 217, 228, 233, 247, 246
216, 205, 217, 233, 234, 247
217, 230, 229, 235, 249, 248
217, 218, 230, 235, 236, 249
218, 231, 230, 236, 250, 249
218, 219, 231, 236, 237, 250
219, 232, 231, 237, 251, 250
219, 220, 232, 237, 238, 251
220, 233, 232, 238, 252, 251
220, 221, 233, 238, 239, 252
221, 234, 233, 239, 253, 252
221, 222, 234, 239, 240, 253
222, 235, 234, 240, 254, 253
222, 223, 235, 240, 241, 254
223, 236, 235, 241, 255, 254
223, 224, 236, 241, 242, 255
224, 237, 236, 242, 256, 255
224, 225, 237, 242, 243, 256
225, 238, 237, 243, 257, 256
225, 226, 238, 243, 244, 257
226, 239, 238, 244, 258, 257
226, 227, 239, 244, 245, 258
227, 240, 239, 245, 259, 258
227, 228, 240, 245, 246, 259
